"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"1846","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01101377","Sample-Routine","Water","Surface Water",2011-09-27,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Stable, high stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Chloride","Dissolved",48.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-11-04,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-09-27 16:30:00,NA
"1847","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01101379","Sample-Routine","Water","Surface Water",2011-09-28,"13:10:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01111500","L-2800005 X = Improper sample container for RA - black cap FU - clear cap",NA,"Falling stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81",NA,"Chloride","Dissolved",23.2,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-11-04,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-09-28 17:10:00,NA
"1848","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01100738","Sample-Routine","Water","Surface Water",2011-05-25,"09:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113895",NA,NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Chloride","Dissolved",76.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-06-24,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-05-25 13:15:00,NA
"1849","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01100711","Sample-Routine","Water","Groundwater",2011-05-17,"11:00:00","EDT",NA,NA,NA,NA,NA,"Below land-surface datum",75,"feet",85,"feet","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey","USGS-412926071324104","RI-SNW-1151","Stratified Deposits, Undifferentiated","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump",NA,"Chloride","Dissolved",42.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-06-14,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-05-17 15:00:00,NA
"1850","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01100991","Sample-Routine","Water","Surface Water",2011-07-13,"16:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey","USGS-01115187",NA,NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",22.2,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-09-02,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-07-13 20:15:00,NA
"1851","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01100986","Sample-Routine","Water","Surface Water",2011-07-12,"15:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey","USGS-01115276",NA,NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",24,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-09-08,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-07-12 19:00:00,NA
"1852","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01100987","Sample-Routine","Water","Surface Water",2011-07-13,"10:50:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey","USGS-01115183",NA,NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",43.5,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-09-08,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-07-13 14:50:00,NA
"1853","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01100974","Sample-Routine","Water","Surface Water",2011-07-27,"09:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01113895",NA,NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Chloride","Dissolved",115,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-08-26,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-07-27 13:30:00,NA
"1854","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01100975","Sample-Routine","Water","Surface Water",2011-07-27,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116617",NA,NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US WBH-96 weighted-bottle sampler",NA,"Chloride","Dissolved",83.1,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-08-26,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-07-27 16:30:00,NA
"1855","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.01100990","Sample-Routine","Water","Surface Water",2011-07-13,"15:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey","USGS-01115265",NA,NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle",NA,"Chloride","Dissolved",23.4,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2011-09-02,NA,"Long Term Method Detection Level",0.06,"mg/l",NA,"NWIS",2011-07-13 19:00:00,NA
"1856","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00501062","Sample-Routine","Water","Groundwater",2005-06-21,"11:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-412926071324104",NA,"Stratified Deposits, Undifferentiated","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Line-shaft turbine pump",NA,"Chloride","Dissolved",28.6,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-06-24,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-06-21 15:00:00,NA
"1857","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500527","Sample-Routine","Water","Surface Water",2005-03-30,"12:40:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115183",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",28.3,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-16,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-30 17:40:00,NA
"1858","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500530","Sample-Routine","Water","Surface Water",2005-03-30,"13:45:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115280",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",36.8,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-14,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-30 18:45:00,NA
"1859","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500531","Sample-Routine","Water","Surface Water",2005-03-30,"11:15:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115297",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",7.45,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-16,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-30 16:15:00,NA
"1860","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500522","Sample-Routine","Water","Surface Water",2005-03-29,"10:35:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01115098",NA,NA,"Falling stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",37.7,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-16,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-29 15:35:00,NA
"1861","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500523","Sample-Routine","Water","Surface Water",2005-03-29,"09:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115110",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",8.13,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-14,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-29 14:30:00,NA
"1862","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500524","Sample-Routine","Water","Surface Water",2005-03-29,"11:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115170",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",37.2,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-16,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-29 16:30:00,NA
"1863","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500525","Sample-Routine","Water","Surface Water",2005-03-29,"12:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115187",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",16,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-16,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-29 17:30:00,NA
"1864","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500526","Sample-Routine","Water","Surface Water",2005-03-29,"14:15:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115190",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",27.9,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-16,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-29 19:15:00,NA
"1865","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500528","Sample-Routine","Water","Surface Water",2005-03-30,"09:40:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115265",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",14.7,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-14,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-30 14:40:00,NA
"1866","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00500529","Sample-Routine","Water","Surface Water",2005-03-30,"10:25:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-01115275",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",50.9,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,2005-04-14,NA,"Laboratory Reporting Level",0.2,"mg/l",NA,"NWIS",2005-03-30 15:25:00,NA
"1867","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.00001106","Sample-Routine","Water","Surface Water",2000-07-28,"09:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-01112900",NA,NA,"Stable, high stage","Under ice cover","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Chloride","Dissolved",58.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",2000-07-28 13:30:00,NA
"1868","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301654","Sample-Routine","Water","Groundwater",1993-08-12,"11:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-413254071333601",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",6.7,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-12 15:30:00,NA
"1869","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301662","Sample-Routine","Water","Groundwater",1993-08-10,"11:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-413013071355003",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",33,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-10 15:30:00,NA
"1870","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301663","Sample-Routine","Water","Groundwater",1993-08-09,"14:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412844071365501",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",14,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-09 18:30:00,NA
"1871","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301668","Sample-Routine","Water","Groundwater",1993-08-13,"12:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412913071370101",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",5.2,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-13 16:15:00,NA
"1872","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301571","Sample-Routine","Water","Surface Water",1993-08-06,"08:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01117357",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",14,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-06 12:30:00,NA
"1873","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301573","Sample-Routine","Water","Surface Water",1993-08-06,"09:50:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01117359",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",10,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-06 13:50:00,NA
"1874","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301575","Sample-Routine","Water","Surface Water",1993-08-05,"08:50:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01117355",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",11,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-05 12:50:00,NA
"1875","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301582","Sample-Routine","Water","Surface Water",1993-08-04,"08:50:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01117420",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",10,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-04 12:50:00,NA
"1876","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301583","Sample-Routine","Water","Surface Water",1993-08-04,"10:20:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01117410",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",8.2,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-04 14:20:00,NA
"1877","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301690","Sample-Routine","Water","Groundwater",1993-08-16,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412959071344501",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",15,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-16 16:30:00,NA
"1878","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301693","Sample-Routine","Water","Groundwater",1993-08-16,"11:45:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-412915071365501",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",17,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-16 15:45:00,NA
"1879","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99300743","Sample-Routine","Water","Surface Water",1993-03-11,"08:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01116500",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",49,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-03-11 13:30:00,NA
"1880","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301670","Sample-Routine","Water","Groundwater",1993-08-13,"09:45:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-413327071325401",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-13 13:45:00,NA
"1881","USGS-MA","USGS Massachusetts Water Science Center","nwisma.01.99301676","Sample-Routine","Water","Groundwater",1993-08-11,"11:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-413113071342401",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",16,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"CL031","USGS","Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-11 15:00:00,NA
