OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W58,V08W58-MANN'S RUN @ EAST END OF MILLER RD.,River/Stream,,05060001,,,,,39.7633,-82.9244,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V08W64,V08W64-SYCAMORE CREEK @ ST. RT. 204,River/Stream,,05060001,,,,,39.9292,-82.7242,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09P01,V09P01-OAK RUN UPST. LONDON WWTP,River/Stream,,05060002,,,,,39.874527,-83.43556,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09P03,"V09P03-DEER CREEK W OF SUMMERFORD, DST. NORTH FORK @ ST. RT. 56",River/Stream,,05060002,,,,,39.94586,-83.502422,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09P04,V09P04-DEER CREEK JUST UPST. MT. STERLING WWTP @ ST. RT. 56,River/Stream,,05060002,,,,,39.715361,-83.257415,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09P06,V09P06-DRY RUN N OF WILLIAMSPORT @ PALESTINE-WILLIAMSPORT RD.,River/Stream,,05060002,,,,,39.615362,-83.12771,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09P10,V09P10-WAUGH RUN 3 MI. NE OF GREENLAND @ WESTFALL RD.,River/Stream,,05060002,,,,,39.478162,-83.088007,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09P15,V09P15-DEER CREEK UPST. NORTH FORK @ SUMMERFORD CEMETERY,River/Stream,,05060002,,,,,39.94646,-83.504122,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09P16,V09P16-GEORGES FORK UPST. LAKE CHOCTAW @ ST. RT. 187,River/Stream,,05060002,,,,,39.98066,-83.499222,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09P17,"V09P17-N. FK. DEER CREEK N OF SUMMERFORD, NEAR MOUTH",River/Stream,,05060002,,,,,39.94786,-83.503522,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09Q03,"V09Q03-DEER CREEK ADJ. WILLIAMSPORT-CROWNOVER RD., DST. SOUTH TRIB.",River/Stream,,05060002,,,,,39.605062,-83.188012,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09Q06,"V09Q06-DEER CREEK UPST. SUGAR RUN, UPST. ANDERSON RD.",River/Stream,,05060002,,,,,39.757261,-83.289615,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09Q07,V09Q07-DEER CREEK 0.8 MI. DST. OAK RUN @ MOUTH OF TURKEY RUN,River/Stream,,05060002,,,,,39.816161,-83.344117,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09Q08,V09Q08-DEER CREEK DST. MADISON LAKE @ GLADE RUN RD.,River/Stream,,05060002,,,,,39.854261,-83.360217,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09Q11,V09Q11-DEER CREEK N OF LONDON @ ST. RT. 38,River/Stream,,05060002,,,,,39.9496,-83.4445,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09Q14,V09Q14-CLARK RUN @ DAWSON-YANKEETOWN RD.,River/Stream,,05060002,,,,,39.650062,-83.238514,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09Q18,V09Q18-WALNUT RUN SE OF LONDON @ ST. RT. 56,River/Stream,,05060002,,,,,39.843661,-83.389918,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09Q19,"V09Q19-GLADE RUN NEAR LONDON, UPST. ST. RT. 142",River/Stream,,05060002,,,,,39.918661,-83.351018,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S01,V09S01-HAY RUN SE OF CLARKSBURG @ TWP. RD. 132,River/Stream,,05060002,,,,,39.492862,-83.114308,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S03,V09S03-HAY RUN JUST UPST. CLARKSBURG WWTP @ ST. RT. 138,River/Stream,,05060002,,,,,39.506162,-83.15071,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S04,V09S04-HAY RUN N OF CLARKSBURG @ JUDAS RD.,River/Stream,,05060002,,,,,39.540862,-83.16021,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S05,V09S05-DEER CREEK S OF MT. STERLING @ YANKEETOWN RD.,River/Stream,,05060002,,,,,39.659761,-83.263014,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S06,V09S06-DEER CREEK DST. MT. STERLING WWTP,River/Stream,,05060002,,,,,39.713961,-83.258015,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S08,V09S08-DEER CREEK NEAR KIOUSVILLE @ ROBINSON RD.,River/Stream,,05060002,,,,,39.788661,-83.301616,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S10,V09S10-DEER CREEK UPST. OAK RUN @ BIG PLAIN-CIRCLEVILLE RD.,River/Stream,,05060002,,,,,39.842861,-83.342717,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S11,V09S11-OAK RUN DST. LONDON @ OLD XENIA RD.,River/Stream,,05060002,,,,,39.86586,-83.423819,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S13,V09S13-LONDON WWTP 001 OUTFALL TO OAK RUN,Facility Municipal Sewage (POTW),,05060002,,,,,39.874565,-83.435318,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S14,V09S14-OAK RUN DST. LONDON CORR. INST. @ OLD SPRINGFIELD RD.,River/Stream,,05060002,,,,,39.890948,-83.459638,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S21,V09S21-HAY RUN JUST DST. CLARKSBURG WWTP,River/Stream,,05060002,,,,,39.505662,-83.15051,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S24,V09S24-DEER CREEK AT WILLIAMSPORT @ U.S. RT. 22,River/Stream,,05060002,,,,,39.585487,-83.121802,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09S25,V09S25-DEER CREEK AT LAFAYETTE @ U.S. RT. 40,River/Stream,,05060002,,,,,39.937561,-83.413819,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09W08,V09W08-DEER CREEK NEAR LONDON @ ST. RT. 142,River/Stream,,05060002,,,,,39.9047889,-83.392875,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09W09,V09W09-DEER CREEK DST. DEER CREEK DAM @ CROWNOVER MILL RD.,River/Stream,,05060002,,,,,39.620662,-83.213213,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09W10,V09W10-DEER CREEK NW OF WILLIAMSPORT@ WALSTON RD. ACCESS,River/Stream,,05060002,,,,,39.611962,-83.13961,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09W11,V09W11-DEER CREEK S OF WILLIAMSPORT @ ST. RT. 138,River/Stream,,05060002,,,,,39.550862,-83.108009,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,129,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V09W12,V09W12-DEER CREEK @ WESTFALL RD.,River/Stream,,05060002,,,,,39.486762,-83.083807,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10E01,"V10E01-NEW HOLLAND WWTP OUTFALL TO N FK PAINT CRK @ CK, LEFT EDGE",Facility Municipal Sewage (POTW),,05060003,,,,,39.5236,-83.2808,500,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K02,V10K02-LITTLE CREEK @ HIGGENBOTHAM RD.,River/Stream,,05060003,,,,,39.3674,-83.2315,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K04,V10K04-BUCKSKIN CREEK @ BLACK LANE,River/Stream,"Note: Formerly listed as RM 3.9 and also incorrect in Paint08 TSD, but 2006 sampling conducted at RM 13.9 Black Lane Rd.  Original entered Lat/Long is correct.",05060003,,,,,39.3756,-83.2983,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K06,V10K06-BIERS RUN @ CO. RD. 550,River/Stream,,05060003,,,,,39.3778,-83.0676,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K13,"V10K13-LITTLE CREEK @ LITTLE CREEK RD, NEAR ROGERS RD",River/Stream,,05060003,,,,,39.3799,-83.1738,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K14,V10K14-N. FK. PAINT CREEK @ ASBURY RD.,River/Stream,,05060003,,,,,39.484,-83.2412,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K15,V10K15-OLDTOWN RUN UPST. FRANKFORT-CLARKSBURG PIKE,River/Stream,,05060003,,,,,39.4065,-83.1771,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K17,V10K17-PAINT CREEK 0.8 MI UPST N FK ADJ POLK HOLLOW RD @ BEND IN RD,River/Stream,,05060003,,,,,39.3053,-83.0356,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K23,V10K23-N. FK. PAINT CREEK DST. FRANKFORT WWTP,River/Stream,,05060003,,,,,39.3978,-83.1778,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K25,V10K25-WOLF RUN @ ROCKWELL RD.,River/Stream,,05060003,,,,,39.6548,-83.3389,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K26,V10K26-COMPTON CREEK @ WASHINGTON WATERLOO RD.,River/Stream,,05060003,,,,,39.5898,-83.337,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K27,V10K27-COMPTON CREEK @ MEYERS RD.,River/Stream,,05060003,,,,,39.6521,-83.3915,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K29,V10K29-TRIB. TO N. FK. PAINT CREEK (6.56) ADJ. MAPLE GROVE RD.,River/Stream,,05060003,,,,,39.3624,-83.0843,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K30,V10K30-PLEASANT VALLEY REG. SEWER DIST. OUTFALL TO N FK PAINT CREEK,Facility Municipal Sewage (POTW),,05060003,,,,,39.3521,-83.0539,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K31,V10K31-CROOKED CREEK @ CAMP GROVE RD.,River/Stream,,05060003,,,,,39.5112,-83.346,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K37,V10K37-LITTLE ROCK CREEK @ LEWIS RD. (OFF SELPH RD.),River/Stream,,05060003,,,,,39.2488,-83.5832,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K38,"V10K38-CLEAR CRK UPST HILLSBORO WTP INTAKE, DST CULVERT RIVER RIGHT",River/Stream,,05060003,,,,,39.2349,-83.609,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K39,V10K39-FENNER TRIB. (CLEAR CREEK 8.47) @ CAREYTOWN RD.,River/Stream,,05060003,,,,,39.2397,-83.6288,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K40,V10K40-HUSSEY RUN OFF CAREYTOWN RD (FALLSVILLE WLDLF AREA - S UNIT),River/Stream,,05060003,,,,,39.2555,-83.6243,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K41,V10K41-CLEAR CREEK @ ROUNDHEAD RD.,River/Stream,,05060003,,,,,39.2741,-83.6382,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K44,V10K44-TRIB. TO ROCKY FORK (24.27) @ ST. RT. 138,River/Stream,,05060003,,,,,39.192707,-83.640221,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K45,V10K45-PLUM RUN @ BEAVER RD.,River/Stream,,05060003,,,,,39.239,-83.407,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K47,V10K47-FALL CREEK @ BECTAL RD.,River/Stream,,05060003,,,,,39.2689,-83.4585,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K48,V10K48-FALL CREEK DST ST. RT. 138,River/Stream,,05060003,,,,,39.2605,-83.5449,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K49,V10K49-BIG BRANCH NW OF NEW PETERSBURG @ MONROE RD.,River/Stream,,05060003,,,,,39.2777,-83.4733,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K50,"V10K50-HARDIN CREEK S OF CENTERFIELD, UPST. BIG OAK RD.",River/Stream,,05060003,,,,,39.3025,-83.4764,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K51,V10K51-THOMPSON CREEK @ WISSLER RD - AFO,River/Stream,,05060003,,,,,39.6832,-83.3871,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K52,V10K52-N. FK. PAINT CREEK @ YANKEETOWN-CHENOWETH RD.,River/Stream,,05060003,,,,,39.7003,-83.3556,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K54,V10K54-TRIB. TO BUCKSKIN CREEK (12.25) @ MCCANN RD.,River/Stream,,05060003,,,,,39.3573,-83.2904,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K56,V10K56-BRIDGEWATER CREEK @ MONROE RD.,River/Stream,,05060003,,,,,39.3064,-83.5231,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K57,V10K57-HARDIN CREEK @ BLACK RABBIT RD.,River/Stream,,05060003,,,,,39.2891,-83.5444,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K58,V10K58-WALNUT CREEK NE OF CENTERFIELD @ CENTERFIELD RD.,River/Stream,,05060003,,,,,39.3358,-83.4675,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K59,V10K59-WALNUT CREEK @ WALNUT CREEK RD.,River/Stream,,05060003,,,,,39.3837,-83.4561,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K68,V10K68-GRASSY BRANCH @ MARCHANT-LUTTRELL RD. (UPPER CROSSING),River/Stream,,05060003,,,,,39.597,-83.6639,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K69,V10K69-W. BR. RATTLESNAKE CREEK DST. WILSON CREEK,River/Stream,,05060003,,,,,39.5186,-83.6022,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,027,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K70,V10K70-WILSON CREEK DST. SABINA WWTP (ACCESS AT WWTP),River/Stream,,05060003,,,,,39.4972,-83.6308,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,027,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K71,V10K71-TRIB. TO WILSON CREEK (4.23) @ U.S. RT. 22,River/Stream,,05060003,,,,,39.4867,-83.6482,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,027,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K72,V10K72-W. BR. RATTLESNAKE CREEK @ HARGRAVE RD.,River/Stream,,05060003,,,,,39.584,-83.6941,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,057,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K73,V10K73-MAPLE GROVE CREEK @ PLEASANT VIEW RD.,River/Stream,,05060003,,,,,39.6349,-83.6356,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K74,V10K74-TRIB. TO RATTLESNAKE CREEK (40.21) @ PLEASANTVIEW RD.,River/Stream,,05060003,,,,,39.6521,-83.6341,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K75,V10K75-SOUTH SOLON WWTP OUTFALL TO RATTLESNAKE CREEK,River/Stream,,05060003,,,,,39.7327,-83.6129,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K77,V10K77-BUCK RUN @ ST. RT. 70/ST. RT. 41,River/Stream,,05060003,,,,,39.3965,-83.3913,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K78,V10K78-INDIAN CREEK @ MIAMI TRACE,River/Stream,,05060003,,,,,39.4346,-83.3672,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K79,V10K79-WABASH CREEK @ NEW MARTINSBURG,River/Stream,,05060003,,,,,39.4527,-83.4383,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K80,V10K80-MISSOURI DITCH @ HARMONY RD,River/Stream,,05060003,,,,,39.5902,-83.5478,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K81,V10K81-JEFFERSONVILLE WWTP 001 OUTFALL TO SUGAR CREEK,Facility Municipal Sewage (POTW),,05060003,,,,,39.6499,-83.5579,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K82,V10K82-SUGAR CREEK @ SELSOR MOON RD.,River/Stream,,05060003,,,,,39.7665,-83.5628,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K83,V10K83-BIG RUN @ LEWIS RD.,River/Stream,,05060003,,,,,39.5611,-83.4366,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K84,V10K84-BLOOMINGTON WWTP OUTFALL 001 TO E. FK. PAINT CREEK,River/Stream,"Name edited 9/9/08 from ""East Fork Paint Creek @ Bloomingburg WWTP""",05060003,,,,,39.6015,-83.403,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,047,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K85,V10K85-WILLIAM CATHCART DITCH @ ST. RT. 38 - AFO,River/Stream,,05060003,,,,,39.7094,-83.4643,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10K86,V10K86-VALLERY DITCH @ PRAIRIE ROAD - AFO,River/Stream,,05060003,,,,,39.723,-83.4875,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,097,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10P06,V10P06-PAINT CREEK AT CHILLICOTHE @ ST. RT. 772,River/Stream,,05060003,,,,,39.32,-82.9789,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10P14,V10P14-COON CREEK E OF HILLSBORO @ CLEAR CREEK RD.,River/Stream,,05060003,,,,,39.2118167,-83.5453583,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10Q06,V10Q06-MOBERLY BRANCH AT HILLSBORO @ U.S. RT. 62,River/Stream,,05060003,,,,,39.2189,-83.6092,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,071,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10S01,V10S01-N. FK. PAINT CREEK @ DEXTER RD.,River/Stream,,05060003,,,,,39.4247,-83.2161,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10S02,V10S02-COMPTON CREEK @ DOGTOWN RD.,River/Stream,,05060003,,,,,39.495,-83.2822,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V10S03,V10S03-W. BR. RATTLESNAKE CREEK @ ST. RT. 729,River/Stream,,05060003,,,,,39.5317,-83.6192,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,027,,,,,,,,,STORET
