"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"4029","USGS-ME","USGS Maine Water Science Center","nwisma.01.97000920","Sample-Routine","Water","Groundwater",1970-05-26,NA,NA,NA,NA,NA,24,"feet",NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-434822070482501",NA,"Outwash","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",7.8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"4030","USGS-ME","USGS Maine Water Science Center","nwisma.01.97000921","Sample-Routine","Water","Groundwater",1970-05-26,NA,NA,NA,NA,NA,14,"feet",NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-444219069545801",NA,"Eolian Deposits","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.2,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
"4031","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800014","Sample-Routine","Water","Surface Water",1968-04-17,"16:45:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01034500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-04-17 21:45:00,NA
"4032","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800016","Sample-Routine","Water","Surface Water",1968-06-19,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01034500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-06-19 14:00:00,NA
"4033","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800017","Sample-Routine","Water","Surface Water",1968-07-16,"11:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01034500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-07-16 15:00:00,NA
"4034","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800046","Sample-Routine","Water","Surface Water",1968-04-30,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01054200",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.3,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-04-30 14:00:00,NA
"4035","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800050","Sample-Routine","Water","Surface Water",1968-07-30,"12:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01054200",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",0.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-07-30 16:30:00,NA
"4036","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800052","Sample-Routine","Water","Surface Water",1968-09-24,"15:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01054200",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",0.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-09-24 19:00:00,NA
"4037","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800064","Sample-Routine","Water","Surface Water",1968-04-12,"14:15:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01059000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-04-12 19:15:00,NA
"4038","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002608","Sample-Routine","Water","Groundwater",1990-09-13,"08:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-450311069524301","RR CATIONS;VALUES DUP'D",NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",14,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-13 12:30:00,NA
"4039","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002613","Sample-Routine","Water","Groundwater",1990-09-11,"09:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-445642070110601",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",0.4,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-11 13:00:00,NA
"4040","USGS-ME","USGS Maine Water Science Center","nwisma.01.99001195","Sample-Routine","Water","Surface Water",1990-08-07,"13:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01066000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",6.8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-08-07 17:00:00,NA
"4041","USGS-ME","USGS Maine Water Science Center","nwisma.01.99001197","Sample-Routine","Water","Surface Water",1990-08-09,"12:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01049265",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",11,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-08-09 16:00:00,NA
"4042","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002619","Sample-Routine","Water","Groundwater",1990-09-12,"13:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-445934070022701",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.1,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-12 17:15:00,NA
"4043","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002624","Sample-Routine","Water","Groundwater",1990-09-12,"08:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-450101070033701",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",16,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-12 12:30:00,NA
"4044","USGS-ME","USGS Maine Water Science Center","nwisma.01.99001276","Sample-Routine","Water","Surface Water",1990-08-16,"12:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01036390",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-08-16 16:00:00,NA
"4045","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002119","Sample-Routine","Water","Groundwater",1990-08-30,"15:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-443831070002601","RU BTL ACIDIFIED. OUT OF FU",NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",36,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-08-30 19:30:00,NA
"4046","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002616","Sample-Routine","Water","Groundwater",1990-09-11,"14:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-445502070013701",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.3,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-11 18:30:00,NA
"4047","USGS-ME","USGS Maine Water Science Center","nwisma.01.99100026","Sample-Routine","Water","Surface Water",1990-10-16,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01064140",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",16,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-10-16 14:00:00,NA
"4048","USGS-ME","USGS Maine Water Science Center","nwisma.01.99000760","Sample-Routine","Water","Surface Water",1990-06-06,"11:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01049265",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",5.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-06-06 15:30:00,NA
"4049","USGS-ME","USGS Maine Water Science Center","nwisma.01.99000762","Sample-Routine","Water","Surface Water",1990-06-05,"08:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01059400",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",10,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-06-05 12:00:00,NA
"4050","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002120","Sample-Routine","Water","Groundwater",1990-08-28,"18:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-442822069080901","RR CATIONS & ANIONS;VALUES DUP'D",NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",7.4,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-08-28 22:30:00,NA
"4051","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002121","Sample-Routine","Water","Groundwater",1990-08-30,"09:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-452829069322101","RR CATIONS & ANIONS;VALUES DUP'D",NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.9,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-08-30 13:30:00,NA
"4052","USGS-ME","USGS Maine Water Science Center","nwisma.01.99100028","Sample-Routine","Water","Surface Water",1990-10-25,"10:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01036390",NA,NA,"Rising stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.7,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-10-25 14:15:00,NA
"4053","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002617","Sample-Routine","Water","Groundwater",1990-09-11,"12:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-445532070024901",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",17,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-11 16:00:00,NA
"4054","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002620","Sample-Routine","Water","Groundwater",1990-09-18,"14:15:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-451420068574901",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.2,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-18 18:15:00,NA
"4055","USGS-ME","USGS Maine Water Science Center","nwisma.01.99001193","Sample-Routine","Water","Surface Water",1990-08-03,"07:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01015000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",4.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-08-03 11:00:00,NA
"4056","USGS-ME","USGS Maine Water Science Center","nwisma.01.99100023","Sample-Routine","Water","Surface Water",1990-10-18,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01021050",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",9.1,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-10-18 14:00:00,NA
"4057","USGS-ME","USGS Maine Water Science Center","nwisma.01.99100024","Sample-Routine","Water","Surface Water",1990-10-17,"13:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01066000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",2.7,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-10-17 17:00:00,NA
"4058","USGS-ME","USGS Maine Water Science Center","nwisma.01.99100027","Sample-Routine","Water","Surface Water",1990-10-15,"10:30:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01049265",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.3,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-10-15 14:30:00,NA
"4059","USGS-ME","USGS Maine Water Science Center","nwisma.01.99100252","Sample-Routine","Water","Surface Water",1990-12-11,"13:00:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01066000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.8,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-12-11 18:00:00,NA
"4060","USGS-ME","USGS Maine Water Science Center","nwisma.01.99100313","Sample-Routine","Water","Surface Water",1990-12-20,"08:30:00","EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01015000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.5,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-12-20 13:30:00,NA
"4061","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002609","Sample-Routine","Water","Groundwater",1990-09-18,"11:45:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-450253069061801",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",3.2,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-18 15:45:00,NA
"4062","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002610","Sample-Routine","Water","Groundwater",1990-09-12,"15:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-445244069580301",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.6,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-12 19:00:00,NA
"4063","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002614","Sample-Routine","Water","Groundwater",1990-09-10,"10:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-445620070123101",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.2,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-10 14:00:00,NA
"4064","USGS-ME","USGS Maine Water Science Center","nwisma.01.99002615","Sample-Routine","Water","Groundwater",1990-09-10,"14:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-445714070103601","RR CATIONS,ANIONS & SPC;VALUES DUP'D",NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",1.9,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,"IC022","USGS","Anions, wf, IC","Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-09-10 18:00:00,NA
"4065","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800065","Sample-Routine","Water","Surface Water",1968-05-21,"13:00:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01059000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",12,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-05-21 17:00:00,NA
"4066","USGS-ME","USGS Maine Water Science Center","nwisma.01.96800067","Sample-Routine","Water","Surface Water",1968-07-11,"11:45:00","EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-01059000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",4.4,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1968-07-11 15:45:00,NA
"4067","USGS-ME","USGS Maine Water Science Center","nwisma.01.96801367","Sample-Routine","Water","Groundwater",1968-04-29,NA,NA,NA,NA,NA,NA,NA,"Below land-surface datum",NA,NA,"22","feet",NA,"U.S. Geological Survey-Water Resources Discipline","USGS-441849069442001",NA,"Till","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Chloride","Dissolved",21,"mg/l",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"00940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",NA,NA
